,account_id,balance_mean,balance_max,balance_min,balance_std,last_balance,first_balance,years_since_transaction,last_trans_amount,reached_negative_balance,type_x,credit_mean,credit_count,credit_max,credit_min,credit_std,type_y,withdrawal_mean,withdrawal_count,withdrawal_max,withdrawal_min,withdrawal_std,CC,CC_mean,CC_sum,CC_max,CC_std,CC_min,CAB,CAB_mean,CAB_sum,CAB_max,CAB_std,CAB_min,IC,IC_mean,IC_sum,IC_max,IC_std,IC_min,WC,WC_mean,WC_sum,WC_max,WC_std,WC_min,RAB,RAB_mean,RAB_sum,RAB_max,RAB_std,RAB_min,CCW,CCW_mean,CCW_sum,CCW_max,CCW_std,CCW_min,total_ops,credit_ratio,withdrawal_ratio,mean_trans_profit,itr_balance_per_account,balance_range,last_first_balance_ratio,last_max_balance_ratio,ratio_IC,ratio_CC,ratio_CAB,ratio_WC,ratio_RAB,ratio_CCW
1211,1618,900.0,900.0,900.0,0.0,900.0,900.0,9,900.0,1.0,credit,900.0,1,900.0,900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,900.0,900.0,900.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,900.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1212,1620,24944.484705882354,34051.4,700.0,5652.497554547732,26384.3,700.0,9,-14.6,1.0,credit,3383.724242424242,33,6082.0,79.0,3003.3728268221944,withdrawal,-1639.9692307692308,52.0,-14.6,-9850.0,1788.7748364468007,1,700.0,700.0,700.0,0.0,700.0,18.0,6082.0,109476.0,6082.0,0.0,6082.0,14.0,106.20714285714287,1486.9,128.6,16.307358616739407,79.0,38.0,-1532.7473684210527,-58244.4,-14.6,2089.632279915095,-9850.0,14.0,-1931.0,-27034.0,-1931.0,0.0,-1931.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.38823529411764707,0.611764705882353,1743.7550116550115,5439.700000000001,33351.4,37.69185714285714,0.7748374516172609,0.16470588235294117,0.011764705882352941,0.21176470588235294,0.4470588235294118,0.16470588235294117,0.0
1213,1621,33070.5980861244,58216.9,300.0,8824.8841577762,44193.4,300.0,9,-14.6,1.0,credit,8456.616883116883,77,23847.0,65.1,8929.153930913502,withdrawal,-4598.225757575758,132.0,-14.6,-25600.0,4399.760460822147,40,16146.725,645869.0,23847.0,5398.525092916227,300.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,142.98648648648648,5290.5,193.7,26.875413817611587,65.1,100.0,-3545.8179999999998,-354581.8,-14.6,4582.591681446716,-25600.0,32.0,-7887.0,-252384.0,-7887.0,0.0,-7887.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.3684210526315789,0.631578947368421,3858.391125541126,10258.900000000001,57916.9,147.31133333333335,0.7591163390699265,0.17703349282296652,0.19138755980861244,0.0,0.4784688995215311,0.15311004784688995,0.0
1214,1622,26972.052631578947,36881.3,900.0,7648.36421036893,30431.0,900.0,9,-14.6,1.0,credit,2945.4700000000003,20,8100.0,37.8,2998.2952101942337,withdrawal,-1582.1333333333334,18.0,-14.6,-5400.0,1431.3210418022516,12,4841.833333333333,58102.0,8100.0,2391.532062519883,900.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100.92500000000001,807.4000000000001,129.3,29.78675400720452,37.8,10.0,-1493.84,-14938.4,-14.6,1859.5003266708209,-5400.0,8.0,-1692.5,-13540.0,-1028.0,710.380381003224,-2357.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.5263157894736842,0.47368421052631576,1363.3366666666668,5799.674999999999,35981.3,33.812222222222225,0.8251064902809825,0.21052631578947367,0.3157894736842105,0.0,0.2631578947368421,0.21052631578947367,0.0
1215,1623,50190.68148148148,81589.6,800.0,13677.380198239642,41942.4,800.0,9,-14.6,1.0,credit,12499.362500000001,24,37038.0,87.9,13960.643798559997,withdrawal,-8601.406666666668,30.0,-14.6,-24800.0,7416.304481619667,13,22892.615384615383,297604.0,37038.0,10873.65606667832,500.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,216.4272727272727,2380.7,262.9,46.721046454656616,87.9,23.0,-8431.4,-193922.2,-14.6,8507.207252035823,-24800.0,7.0,-9160.0,-64120.0,-9160.0,0.0,-9160.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.4444444444444444,0.5555555555555556,3897.9558333333334,16327.375,80789.6,52.428000000000004,0.5140655181542746,0.2037037037037037,0.24074074074074073,0.0,0.42592592592592593,0.12962962962962962,0.0
1216,1624,26399.38484848485,34190.8,500.0,7375.472554738494,25171.6,500.0,9,117.8,1.0,credit,3550.25,14,6086.0,38.5,3040.290563479849,withdrawal,-1291.9157894736843,19.0,-14.6,-6600.0,1584.7770068383463,1,500.0,500.0,500.0,0.0,500.0,8.0,6086.0,48688.0,6086.0,0.0,6086.0,5.0,103.1,515.5,125.1,36.407622828193546,38.5,11.0,-1454.3999999999999,-15998.4,-14.6,2109.416499413997,-6600.0,8.0,-1068.5,-8548.0,-1017.0,55.05581583395942,-1120.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.42424242424242425,0.5757575757575758,2258.3342105263155,6040.9000000000015,33690.8,50.343199999999996,0.7362097406319827,0.15151515151515152,0.030303030303030304,0.24242424242424243,0.3333333333333333,0.24242424242424243,0.0
1217,1625,26438.12888888889,52183.2,800.0,7925.1783798861925,26888.1,800.0,9,114.3,1.0,credit,6470.002040816326,49,18291.0,39.5,6723.558160010028,withdrawal,-2214.9343511450384,131.0,-14.6,-12400.0,2900.242853857136,26,12094.23076923077,314450.0,18291.0,4087.791299053241,800.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,112.17826086956521,2580.1,152.1,24.682307917021696,39.5,58.0,-3723.058620689655,-215937.4,-14.6,3811.0680260209824,-12400.0,73.0,-1016.6986301369863,-74219.0,-185.0,633.255383030406,-1727.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.2722222222222222,0.7277777777777777,4255.0676896712885,8687.324999999997,51383.2,33.610125,0.5152635330911098,0.12777777777777777,0.14444444444444443,0.0,0.32222222222222224,0.40555555555555556,0.0
1218,1626,43608.34259259259,77039.3,1100.0,14713.769677527565,23073.0,1100.0,9,141.6,1.0,credit,10260.10985915493,71,29664.0,58.7,10949.366216937658,withdrawal,-7751.751648351648,91.0,-14.6,-30600.0,7854.426845506547,5,2040.0,10200.0,4000.0,1128.2730166054669,1100.0,33.0,21573.81818181818,711936.0,29664.0,3872.8796897023653,19776.0,33.0,191.87272727272727,6331.8,298.3,54.79159534503942,58.7,90.0,-7796.771111111111,-701709.4,-14.6,7886.614173142362,-30600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3700.0,-3700.0,-3700.0,0.0,-3700.0,162.0,0.4382716049382716,0.5617283950617284,2508.3582108032824,22361.874999999996,75939.3,20.975454545454546,0.2994964907521226,0.2037037037037037,0.030864197530864196,0.2037037037037037,0.5555555555555556,0.0,0.006172839506172839
1219,1627,29716.866463414633,45068.0,1000.0,6881.046919617151,43583.0,1000.0,9,173.0,1.0,credit,4021.88,75,11022.0,24.6,4003.160205387738,withdrawal,-2899.692134831461,89.0,-14.6,-10900.0,3171.4377287476104,40,7433.1,297324.0,11022.0,2198.122133281159,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,123.34285714285714,4317.0,173.0,27.703570440036245,24.6,89.0,-2899.692134831461,-258072.6,-14.6,3171.4377287476104,-10900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.4573170731707317,0.5426829268292683,1122.1878651685392,8827.875,44068.0,43.583,0.9670497914262892,0.21341463414634146,0.24390243902439024,0.0,0.5426829268292683,0.0,0.0
1220,1628,16891.94953703704,23590.0,700.0,3044.1102248936563,21127.6,700.0,9,82.8,1.0,credit,2156.962886597938,97,4276.0,13.4,2109.201367783135,withdrawal,-1580.7764705882353,119.0,-14.6,-9500.0,1517.5309543491285,1,700.0,700.0,700.0,0.0,700.0,48.0,4276.0,205248.0,4276.0,0.0,4276.0,48.0,68.27916666666667,3277.4,87.2,18.05189868405235,13.4,76.0,-862.6631578947367,-65562.4,-14.6,1475.489125756121,-9500.0,43.0,-2850.0,-122550.0,-2850.0,0.0,-2850.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.44907407407407407,0.5509259259259259,576.1864160097027,3644.725000000002,22890.0,30.18228571428571,0.8956167867740568,0.2222222222222222,0.004629629629629629,0.2222222222222222,0.35185185185185186,0.19907407407407407,0.0
1221,1629,20070.630508474576,29230.5,1000.0,5565.575629622976,19841.3,1000.0,9,86.4,1.0,credit,2607.3344827586207,29,5264.0,20.9,2617.654469623503,withdrawal,-1859.5333333333333,30.0,-14.6,-10550.0,2179.8417774491445,1,1000.0,1000.0,1000.0,0.0,1000.0,14.0,5264.0,73696.0,5264.0,0.0,5264.0,14.0,65.47857142857143,916.7,102.7,29.15431564758674,20.9,20.0,-1220.8,-24416.0,-14.6,2442.181712278895,-10550.0,10.0,-3137.0,-31370.0,-3137.0,0.0,-3137.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.4915254237288136,0.5084745762711864,747.8011494252873,6037.5,28230.5,19.8413,0.6787875677802295,0.23728813559322035,0.01694915254237288,0.23728813559322035,0.3389830508474576,0.1694915254237288,0.0
1222,1630,18961.81067961165,28028.5,900.0,4417.261457838979,19715.0,900.0,9,80.5,1.0,credit,3053.7625,80,5862.0,18.5,2898.966492851757,withdrawal,-1782.54126984127,126.0,-14.6,-4400.0,1537.6128542787274,1,900.0,900.0,900.0,0.0,900.0,41.0,5862.0,240342.0,5862.0,0.0,5862.0,38.0,80.5,3059.0,109.8,18.534423780222166,18.5,90.0,-1057.5577777777778,-95180.2,-14.6,1208.4316426886487,-4400.0,36.0,-3595.0,-129420.0,-3595.0,0.0,-3595.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.3883495145631068,0.6116504854368932,1271.22123015873,6026.474999999997,27128.5,21.905555555555555,0.7033911911090497,0.18446601941747573,0.0048543689320388345,0.19902912621359223,0.4368932038834951,0.17475728155339806,0.0
1223,1631,6572.5,12745.0,400.0,5312.442156547841,12745.0,400.0,9,4115.0,1.0,credit,3186.25,4,4115.0,400.0,1857.5000000000002,0,0.0,0.0,0.0,0.0,0.0,1,400.0,400.0,400.0,0.0,400.0,3.0,4115.0,12345.0,4115.0,0.0,4115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3186.25,6172.5,12345.0,31.8625,1.0,0.0,0.25,0.75,0.0,0.0,0.0
1224,1632,82260.887012987,143816.4,1000.0,27759.744501172114,75492.6,1000.0,9,246.2,1.0,credit,19271.85,42,49664.0,22.5,17358.975268174607,withdrawal,-20970.14285714286,35.0,-30.0,-62100.0,18872.714425145878,30,26855.033333333333,805651.0,49664.0,14758.476174688583,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,313.89166666666665,3766.7,430.7,112.27879633332647,22.5,35.0,-20970.14285714286,-733955.0,-30.0,18872.714425145878,-62100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.5454545454545454,0.45454545454545453,-1698.2928571428602,33657.09999999999,142816.4,75.49260000000001,0.5249234440578405,0.15584415584415584,0.38961038961038963,0.0,0.45454545454545453,0.0,0.0
1225,1633,28155.79381443299,40348.8,200.0,6318.072505615249,39209.4,200.0,9,160.6,1.0,credit,2821.529268292683,41,5153.0,3.5,2540.0763447428017,withdrawal,-1365.8535714285715,56.0,-14.6,-11150.0,1714.0548791431056,1,200.0,200.0,200.0,0.0,200.0,22.0,5153.0,113366.0,5153.0,0.0,5153.0,18.0,117.59444444444443,2116.7,160.6,32.29205825189517,3.5,39.0,-1026.2256410256412,-40022.8,-14.6,1965.2936923574484,-11150.0,17.0,-2145.0,-36465.0,-2145.0,0.0,-2145.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.422680412371134,0.5773195876288659,1455.6756968641114,6112.200000000001,40148.8,196.047,0.9717612419700213,0.18556701030927836,0.010309278350515464,0.2268041237113402,0.4020618556701031,0.17525773195876287,0.0
1226,1634,47332.749350649356,81903.5,500.0,10718.889917217079,60652.2,500.0,9,248.8,1.0,credit,8013.003125,64,22276.0,53.8,8343.29508013925,withdrawal,-5024.38,90.0,-14.6,-26000.0,5918.747837439183,33,15361.545454545454,506931.0,22276.0,4698.3457267619015,500.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,190.36129032258063,5901.2,248.8,37.71215257198803,53.8,86.0,-5172.025581395349,-444794.2,-14.6,6010.518989496881,-26000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1850.0,-7400.0,-600.0,1276.7145334803704,-3000.0,154.0,0.4155844155844156,0.5844155844155844,2988.623125,15248.300000000003,81403.5,121.3044,0.7405324558779539,0.2012987012987013,0.21428571428571427,0.0,0.5584415584415584,0.0,0.025974025974025976
1227,1635,35175.75265700483,66134.8,900.0,10074.904317996117,63377.0,900.0,9,242.2,1.0,credit,9667.605405405406,74,27102.0,12.6,10004.352256302733,withdrawal,-4902.557894736842,133.0,-14.6,-22560.0,4651.903121405366,38,18685.57894736842,710052.0,27102.0,5077.817261604391,900.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,148.63333333333333,5350.8,242.2,35.13324026372421,12.6,102.0,-4665.364705882353,-475867.2,-14.6,5295.13729994574,-22560.0,31.0,-5683.0,-176173.0,-5683.0,0.0,-5683.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.357487922705314,0.642512077294686,4765.0475106685635,11751.25,65234.8,70.41888888888889,0.9583003199525817,0.17391304347826086,0.18357487922705315,0.0,0.4927536231884058,0.1497584541062802,0.0
1228,1637,21018.571276595743,32423.0,500.0,4533.211382868651,27922.4,500.0,9,112.6,1.0,credit,2876.4907216494844,97,5718.0,15.9,2827.3391658899923,withdrawal,-1357.3589189189188,185.0,-14.6,-9000.0,1316.3009592261544,1,500.0,500.0,500.0,0.0,500.0,48.0,5718.0,274464.0,5718.0,0.0,5718.0,48.0,84.49166666666666,4055.6,124.9,24.73821088951633,15.9,99.0,-1084.4686868686867,-107362.4,-14.6,1544.1608846499616,-9000.0,86.0,-1671.5,-143749.0,-774.0,902.7639747562189,-2569.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.34397163120567376,0.6560283687943262,1519.1318027305656,6364.174999999999,31923.0,55.844800000000006,0.86119112975357,0.1702127659574468,0.0035460992907801418,0.1702127659574468,0.35106382978723405,0.3049645390070922,0.0
1229,1640,43245.7,67871.4,700.0,12006.755870738198,33036.6,700.0,9,165.2,1.0,credit,10580.985294117647,34,30205.5,66.6,11306.001620301584,withdrawal,-6806.900000000001,48.0,-14.6,-20100.0,6713.20993811392,18,19833.194444444445,356997.5,30205.5,7451.410660245103,700.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,172.25,2756.0,210.6,34.910666946746616,66.6,36.0,-7481.533333333334,-269335.2,-14.6,7658.084582005011,-20100.0,12.0,-4783.0,-57396.0,-4783.0,0.0,-4783.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.4146341463414634,0.5853658536585366,3774.0852941176463,17702.57499999999,67171.4,47.195142857142855,0.48675288855099497,0.1951219512195122,0.21951219512195122,0.0,0.43902439024390244,0.14634146341463414,0.0
1230,1641,68076.04571428572,139378.4,900.0,29680.505617376148,98109.6,900.0,9,289.8,1.0,credit,17830.21379310345,29,49716.0,23.5,17260.068668869448,withdrawal,-10219.053658536586,41.0,-14.6,-61700.0,14635.28036834446,20,25741.55,514831.0,49716.0,15057.541990206839,900.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,249.46666666666664,2245.2,337.8,105.17276263367812,23.5,23.0,-15803.791304347827,-363487.2,-14.6,17520.46392925383,-61700.0,18.0,-3083.0,-55494.0,-423.0,3257.735879230164,-7532.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.4142857142857143,0.5857142857142857,7611.160134566862,45392.424999999996,138478.4,109.01066666666668,0.7039082095934521,0.12857142857142856,0.2857142857142857,0.0,0.32857142857142857,0.2571428571428571,0.0
1231,1642,18068.508988764046,29164.3,1000.0,4043.353065909543,22162.7,1000.0,9,90.2,1.0,credit,3365.0027027027027,37,6432.0,18.7,3198.0284833425535,withdrawal,-1968.4038461538462,52.0,-14.6,-7000.0,1738.712679751895,1,1000.0,1000.0,1000.0,0.0,1000.0,19.0,6432.0,122208.0,6432.0,0.0,6432.0,17.0,76.3,1297.1,93.9,17.811092049618967,18.7,38.0,-1368.3947368421052,-51999.0,-14.6,1671.431167616441,-7000.0,14.0,-3597.0,-50358.0,-3597.0,0.0,-3597.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.4157303370786517,0.5842696629213483,1396.5988565488565,4287.4,28164.3,22.1627,0.7599256625394747,0.19101123595505617,0.011235955056179775,0.21348314606741572,0.42696629213483145,0.15730337078651685,0.0
1232,1644,39763.08242424242,60928.9,400.0,9527.011235438764,41554.0,400.0,9,198.1,1.0,credit,8213.66404494382,89,22959.0,77.5,8544.822294301533,withdrawal,-2860.8979253112034,241.0,-14.6,-35680.0,4382.459517748453,46,15738.739130434782,723982.0,22959.0,4793.04791655944,400.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,163.58372093023257,7034.1,215.9,30.171027810771726,77.5,124.0,-4436.5274193548385,-550129.4,-14.6,5594.79617823474,-35680.0,117.0,-1191.0,-139347.0,-17.0,1038.9357701430627,-2534.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.2696969696969697,0.7303030303030303,5352.766119632617,13553.799999999996,60528.9,103.885,0.6820080454431312,0.1303030303030303,0.1393939393939394,0.0,0.37575757575757573,0.35454545454545455,0.0
1233,1645,22265.81428571429,39886.1,300.0,13209.897470890097,31494.4,300.0,9,108.3,1.0,credit,6665.733333333334,6,20426.0,43.1,8560.440949779786,withdrawal,-8500.0,1.0,-8500.0,-8500.0,0.0,4,9960.75,39843.0,20426.0,8871.640260778537,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.7,151.4,108.3,46.1033621333629,43.1,1.0,-8500.0,-8500.0,-8500.0,0.0,-8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.8571428571428571,0.14285714285714285,-1834.2666666666664,14773.25,39586.1,104.98133333333334,0.7896084099473251,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0
1234,1646,64356.04915254237,152528.9,600.0,32334.414539296897,97540.3,600.0,9,270.5,1.0,credit,19806.81923076923,26,49571.0,100.9,17798.464441429078,withdrawal,-12650.515151515152,33.0,-30.0,-64900.0,15967.69589108196,19,27025.157894736843,513478.0,49571.0,15352.352129824558,500.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,214.18571428571428,1499.3,306.6,87.23553229755692,100.9,23.0,-16374.217391304348,-376607.0,-30.0,17897.73410736302,-64900.0,10.0,-4086.0,-40860.0,-1651.0,2566.7153675033346,-6521.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.4406779661016949,0.559322033898305,7156.304079254078,46977.950000000004,151928.9,162.56716666666668,0.6394873364981981,0.11864406779661017,0.3220338983050847,0.0,0.3898305084745763,0.1694915254237288,0.0
1235,1649,27934.011904761905,90624.1,700.0,13654.605550178921,32190.9,700.0,9,150.9,1.0,credit,3800.1828125,64,48442.0,25.8,10033.984273577387,withdrawal,-3403.8032258064513,62.0,-14.6,-32500.0,6237.184324124484,20,11873.45,237469.0,48442.0,15298.158528587337,100.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,130.51590909090908,5742.7,249.0,64.08983137129358,25.8,46.0,-4000.7782608695647,-184035.8,-14.6,7131.601775537544,-32500.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-1687.5,-27000.0,-300.0,1178.6291472158098,-3900.0,126.0,0.5079365079365079,0.49206349206349204,396.37958669354884,14787.224999999999,89924.1,45.987,0.35521345867158954,0.3492063492063492,0.15873015873015872,0.0,0.36507936507936506,0.0,0.12698412698412698
1236,1652,21066.435185185186,31430.0,300.0,4384.926229090998,17850.1,300.0,9,86.7,1.0,credit,3271.579518072289,83,6226.0,53.5,3081.9302365348985,withdrawal,-1907.5593984962406,133.0,-14.6,-9350.0,1770.057748203542,1,300.0,300.0,300.0,0.0,300.0,43.0,6226.0,267718.0,6226.0,0.0,6226.0,39.0,90.33589743589744,3523.1,118.5,14.397797477382783,53.5,95.0,-1301.7831578947369,-123669.4,-14.6,1761.1467829805351,-9350.0,38.0,-3422.0,-130036.0,-3422.0,0.0,-3422.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.38425925925925924,0.6157407407407407,1364.0201195760483,5649.700000000001,31130.0,59.50033333333333,0.5679319121858097,0.18055555555555555,0.004629629629629629,0.19907407407407407,0.4398148148148148,0.17592592592592593,0.0
1237,1653,49463.0972027972,73901.9,700.0,12268.024443408834,64333.4,700.0,9,247.8,1.0,credit,13108.125454545456,55,36345.0,38.3,13657.331841423033,withdrawal,-7461.679545454546,88.0,-14.6,-24100.0,7999.087354870003,28,25553.035714285714,715485.0,36345.0,6772.808288279564,700.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,202.29259259259257,5461.9,274.9,46.03000631633112,38.3,66.0,-8396.90606060606,-554195.7999999999,-14.6,9060.329787593977,-24100.0,22.0,-4656.0,-102432.0,-4656.0,0.0,-4656.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.38461538461538464,0.6153846153846154,5646.4459090909095,18518.950000000004,73201.9,91.90485714285714,0.8705243031640595,0.1888111888111888,0.1958041958041958,0.0,0.46153846153846156,0.15384615384615385,0.0
1238,1654,40645.73333333333,64777.7,600.0,18340.73441181421,59925.6,600.0,9,247.9,1.0,credit,9456.872727272728,11,27980.0,59.5,10915.041118666562,withdrawal,-6302.085714285714,7.0,-14.6,-16000.0,6454.665272867518,1,600.0,600.0,600.0,0.0,600.0,5.0,20518.4,102592.0,27980.0,4171.161205228107,18653.0,5.0,166.72,833.6,247.9,72.58100302420738,59.5,7.0,-6302.085714285714,-44114.6,-14.6,6454.665272867518,-16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.6111111111111112,0.3888888888888889,3154.7870129870144,29822.649999999998,64177.7,99.87599999999999,0.9250961364790661,0.2777777777777778,0.05555555555555555,0.2777777777777778,0.3888888888888889,0.0,0.0
1239,1655,36954.52051282051,59438.8,600.0,11869.285889776704,29585.3,600.0,9,122.3,1.0,credit,8790.28888888889,18,25362.0,50.1,9794.261126675983,withdrawal,-6126.4,21.0,-14.6,-21500.0,5596.271832568536,10,15717.2,157172.0,25362.0,7825.606924279632,600.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,131.65,1053.2,170.8,37.907820527469745,50.1,13.0,-7402.953846153846,-96238.4,-14.6,6894.142557347189,-21500.0,8.0,-4052.0,-32416.0,-3827.0,240.53511772118193,-4277.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.46153846153846156,0.5384615384615384,2663.8888888888905,17099.85,58838.8,49.30883333333333,0.4977438979252609,0.20512820512820512,0.2564102564102564,0.0,0.3333333333333333,0.20512820512820512,0.0
1240,1658,17134.223849372385,26389.3,800.0,3312.358481032168,24239.5,800.0,9,100.3,1.0,credit,1692.7783132530121,83,3184.0,42.6,1557.5788801266638,withdrawal,-745.3551282051282,156.0,-14.6,-5820.0,892.1895486653749,1,800.0,800.0,800.0,0.0,800.0,43.0,3184.0,136912.0,3184.0,0.0,3184.0,39.0,71.5025641025641,2788.6,100.3,11.95384736963678,42.6,79.0,-426.4481012658228,-33689.4,-14.6,770.1009971826638,-5820.0,77.0,-1072.5454545454545,-82586.0,-172.0,894.7541053780693,-1950.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.3472803347280335,0.6527196652719666,947.423185047884,4105.050000000003,25589.3,30.299375,0.9185351638732365,0.16317991631799164,0.0041841004184100415,0.1799163179916318,0.3305439330543933,0.32217573221757323,0.0
1241,1659,400.0,400.0,400.0,0.0,400.0,400.0,9,400.0,1.0,credit,400.0,1,400.0,400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,400.0,400.0,400.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,400.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1242,1660,26615.563793103447,78545.7,600.0,18548.736270924637,5235.0,600.0,9,28.7,1.0,credit,7858.520689655173,29,47205.0,17.5,14995.098708515661,withdrawal,-7678.517241379311,29.0,-14.6,-29000.0,8179.883440580178,13,17382.23076923077,225969.0,47205.0,18615.977609542144,600.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,120.50625,1928.1,232.0,75.07425185552411,17.5,29.0,-7678.517241379311,-222677.0,-14.6,8179.883440580179,-29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.5,0.5,180.00344827586196,30582.899999999998,77945.7,8.725,0.06664909727712656,0.27586206896551724,0.22413793103448276,0.0,0.5,0.0,0.0
1243,1663,7956.9800000000005,13080.1,300.0,5341.348358045935,13080.1,300.0,9,27.8,1.0,credit,2616.04,5,6366.0,20.4,3425.0830133005534,0,0.0,0.0,0.0,0.0,0.0,1,300.0,300.0,300.0,0.0,300.0,2.0,6366.0,12732.0,6366.0,0.0,6366.0,2.0,24.1,48.2,27.8,5.232590180780452,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2616.04,6386.4,12780.1,43.60033333333333,1.0,0.4,0.2,0.4,0.0,0.0,0.0
1244,1664,40196.220642201835,68315.9,500.0,12136.169059505894,24261.3,500.0,9,165.6,1.0,credit,11850.744736842105,76,32990.0,63.3,12364.2219061656,withdrawal,-6171.900000000001,142.0,-14.6,-28000.0,6679.230591046304,39,22926.153846153848,894120.0,32990.0,6567.602889376808,500.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,176.66486486486488,6536.6,233.8,34.66324675612018,63.3,110.0,-6380.743636363637,-701881.8,-14.6,7583.794410760611,-28000.0,32.0,-5454.0,-174528.0,-5454.0,0.0,-5454.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.3486238532110092,0.6513761467889908,5678.844736842105,16491.825,67815.9,48.5226,0.35513401711753784,0.16972477064220184,0.17889908256880735,0.0,0.5045871559633027,0.14678899082568808,0.0
