account_id,district_id,frequency,years_since_acc_open
301,60,monthly issuance,26
372,55,monthly issuance,26
3492,33,monthly issuance,26
6463,16,monthly issuance,26
3628,70,monthly issuance,26
2358,7,monthly issuance,26
1613,1,monthly issuance,26
2866,43,monthly issuance,26
3010,46,monthly issuance,26
3368,24,monthly issuance,26
5125,1,monthly issuance,26
994,72,monthly issuance,26
1674,1,monthly issuance,26
3234,1,monthly issuance,26
1452,45,monthly issuance,26
9377,1,monthly issuance,26
3758,38,monthly issuance,26
138,22,monthly issuance,26
1376,64,monthly issuance,26
3770,23,monthly issuance,26
11271,5,monthly issuance,26
2353,51,monthly issuance,26
1335,54,monthly issuance,26
2119,74,monthly issuance,26
8,57,monthly issuance,26
1704,70,monthly issuance,26
1660,1,monthly issuance,26
5429,71,monthly issuance,26
3440,22,monthly issuance,26
2148,1,monthly issuance,26
676,39,monthly issuance,26
2731,1,monthly issuance,26
80,43,monthly issuance,26
3417,48,monthly issuance,26
169,4,monthly issuance,26
4047,45,weekly issuance,26
7487,4,monthly issuance,26
992,22,monthly issuance,26
331,65,monthly issuance,26
2835,73,monthly issuance,26
3677,1,monthly issuance,26
2565,74,monthly issuance,26
4190,62,monthly issuance,26
3317,4,monthly issuance,26
1690,16,monthly issuance,26
1448,1,monthly issuance,26
521,9,monthly issuance,26
3132,56,monthly issuance,26
3944,22,monthly issuance,26
1427,17,monthly issuance,26
1742,68,monthly issuance,26
6400,31,issuance after transaction,26
3486,64,monthly issuance,26
4473,45,monthly issuance,26
2965,6,monthly issuance,26
2301,22,monthly issuance,26
2674,50,monthly issuance,26
11,76,monthly issuance,26
8533,47,monthly issuance,26
1089,74,monthly issuance,26
5063,43,monthly issuance,26
1257,66,monthly issuance,26
990,17,monthly issuance,26
1581,39,monthly issuance,26
2424,1,monthly issuance,26
917,56,monthly issuance,26
2255,52,monthly issuance,26
11362,67,monthly issuance,26
1796,18,monthly issuance,26
2834,70,monthly issuance,26
8114,59,monthly issuance,26
260,24,monthly issuance,26
1749,64,monthly issuance,26
4650,4,monthly issuance,26
336,62,monthly issuance,26
308,61,monthly issuance,26
319,47,weekly issuance,26
762,76,monthly issuance,26
1142,74,monthly issuance,26
3200,17,issuance after transaction,26
3646,63,weekly issuance,26
1206,70,monthly issuance,26
501,13,monthly issuance,26
2235,45,monthly issuance,26
2487,42,monthly issuance,26
10762,1,monthly issuance,26
3131,21,monthly issuance,26
10520,55,issuance after transaction,26
2515,64,monthly issuance,26
2727,1,monthly issuance,26
1756,38,monthly issuance,26
2500,61,monthly issuance,26
1426,40,monthly issuance,26
602,43,monthly issuance,26
3637,53,monthly issuance,26
2481,1,monthly issuance,26
3080,57,monthly issuance,26
2621,55,monthly issuance,26
1238,1,monthly issuance,26
10710,19,monthly issuance,26
2871,52,monthly issuance,26
1403,17,monthly issuance,26
1629,10,monthly issuance,26
9353,59,monthly issuance,26
820,74,monthly issuance,26
3384,14,monthly issuance,26
257,11,monthly issuance,26
479,1,monthly issuance,26
3764,69,monthly issuance,26
155,58,monthly issuance,26
3945,50,monthly issuance,26
2157,77,monthly issuance,26
2051,64,weekly issuance,26
3061,76,monthly issuance,26
3111,60,monthly issuance,26
1691,48,monthly issuance,26
1044,14,monthly issuance,26
1945,56,monthly issuance,26
9790,52,monthly issuance,26
9928,60,monthly issuance,26
2580,60,monthly issuance,26
1599,57,monthly issuance,26
11079,16,monthly issuance,26
968,74,monthly issuance,26
810,46,monthly issuance,26
1760,53,monthly issuance,26
2550,67,monthly issuance,26
3572,65,monthly issuance,26
1030,57,monthly issuance,26
487,40,monthly issuance,26
3767,1,monthly issuance,26
348,25,monthly issuance,26
1867,52,monthly issuance,26
2516,6,monthly issuance,26
3303,1,monthly issuance,26
933,21,monthly issuance,26
3229,64,monthly issuance,26
1700,64,monthly issuance,26
2836,42,monthly issuance,26
338,49,monthly issuance,26
3148,33,monthly issuance,26
1357,56,monthly issuance,26
3772,7,monthly issuance,26
486,33,monthly issuance,26
1395,1,monthly issuance,26
1341,36,monthly issuance,26
9017,70,monthly issuance,26
10411,39,issuance after transaction,26
2783,43,monthly issuance,26
2015,68,monthly issuance,26
2341,33,monthly issuance,26
565,39,monthly issuance,26
337,17,monthly issuance,26
3780,44,monthly issuance,26
557,1,monthly issuance,26
3490,48,monthly issuance,26
3973,20,monthly issuance,26
2043,46,monthly issuance,26
2003,32,monthly issuance,26
728,60,monthly issuance,25
3970,24,monthly issuance,25
8169,29,monthly issuance,25
452,63,monthly issuance,25
3783,40,monthly issuance,25
3189,29,monthly issuance,25
3689,8,monthly issuance,25
2803,58,monthly issuance,25
1901,15,monthly issuance,25
3525,70,monthly issuance,25
3320,1,monthly issuance,25
2851,17,monthly issuance,25
2309,18,monthly issuance,25
2437,1,monthly issuance,25
1825,3,monthly issuance,25
253,46,monthly issuance,25
474,61,monthly issuance,25
633,57,monthly issuance,25
2374,1,monthly issuance,25
1104,39,monthly issuance,25
2692,28,monthly issuance,25
6927,74,weekly issuance,25
924,11,monthly issuance,25
3305,13,monthly issuance,25
2237,26,monthly issuance,25
1917,73,monthly issuance,25
1685,28,monthly issuance,25
791,49,monthly issuance,25
3858,2,monthly issuance,25
5001,53,monthly issuance,25
1469,67,monthly issuance,25
3476,3,monthly issuance,25
8039,9,monthly issuance,25
3205,1,monthly issuance,25
5477,57,monthly issuance,25
1212,70,monthly issuance,25
2095,56,monthly issuance,25
1137,60,monthly issuance,25
2570,1,monthly issuance,25
3092,46,monthly issuance,25
5661,53,monthly issuance,25
809,36,monthly issuance,25
522,17,monthly issuance,25
2630,64,monthly issuance,25
957,70,monthly issuance,25
1682,49,monthly issuance,25
3587,64,monthly issuance,25
4269,26,monthly issuance,25
3338,25,monthly issuance,25
3655,1,monthly issuance,25
84,44,issuance after transaction,25
4439,30,monthly issuance,25
4462,73,weekly issuance,25
3814,74,monthly issuance,25
2780,63,monthly issuance,25
3273,74,monthly issuance,25
3559,18,monthly issuance,25
3968,36,monthly issuance,25
2159,1,monthly issuance,25
849,1,monthly issuance,25
2288,69,monthly issuance,25
3051,9,monthly issuance,25
946,21,monthly issuance,25
2075,33,monthly issuance,25
8931,63,weekly issuance,25
9225,11,monthly issuance,25
3278,4,monthly issuance,25
2811,4,monthly issuance,25
1670,12,monthly issuance,25
275,29,monthly issuance,25
1455,66,monthly issuance,25
1311,60,monthly issuance,25
6678,54,monthly issuance,25
145,31,monthly issuance,25
312,41,monthly issuance,25
2233,43,monthly issuance,25
3530,34,monthly issuance,25
7828,36,monthly issuance,25
9024,1,monthly issuance,25
1711,63,monthly issuance,25
2223,44,monthly issuance,25
646,51,monthly issuance,25
2548,57,monthly issuance,25
2567,17,monthly issuance,25
2153,31,weekly issuance,25
1243,1,monthly issuance,25
3238,47,monthly issuance,25
954,74,monthly issuance,25
9633,70,monthly issuance,25
2716,66,monthly issuance,25
1580,69,monthly issuance,25
1483,10,monthly issuance,25
1263,30,weekly issuance,25
3966,42,monthly issuance,25
3937,76,monthly issuance,25
1591,65,monthly issuance,25
658,4,monthly issuance,25
3638,52,issuance after transaction,25
2605,21,monthly issuance,25
3661,50,monthly issuance,25
2686,26,monthly issuance,25
2944,22,monthly issuance,25
4994,1,weekly issuance,25
3949,54,monthly issuance,25
332,36,monthly issuance,25
69,64,monthly issuance,25
3673,30,monthly issuance,25
5267,4,monthly issuance,25
3170,1,monthly issuance,25
1632,18,weekly issuance,25
2143,1,monthly issuance,25
1227,69,monthly issuance,25
204,67,monthly issuance,25
1093,54,monthly issuance,25
1486,63,monthly issuance,25
4253,43,monthly issuance,25
1196,29,monthly issuance,25
3442,4,monthly issuance,25
9051,5,weekly issuance,25
3373,27,monthly issuance,25
1036,11,monthly issuance,25
3727,66,monthly issuance,25
2844,43,monthly issuance,25
10297,14,monthly issuance,25
3755,64,monthly issuance,25
1298,7,monthly issuance,25
1139,34,issuance after transaction,25
660,68,monthly issuance,25
335,74,monthly issuance,25
412,74,monthly issuance,25
2863,14,monthly issuance,25
2274,66,monthly issuance,25
2522,36,monthly issuance,25
4981,54,monthly issuance,25
771,22,monthly issuance,25
3832,45,monthly issuance,25
1508,69,monthly issuance,25
3784,25,monthly issuance,25
9645,38,monthly issuance,25
3947,76,monthly issuance,25
2416,5,monthly issuance,25
2243,25,monthly issuance,25
3993,54,monthly issuance,25
2225,15,monthly issuance,25
1759,39,monthly issuance,25
2207,35,monthly issuance,25
3803,61,monthly issuance,25
2754,57,weekly issuance,25
3009,1,monthly issuance,25
314,15,issuance after transaction,25
554,26,monthly issuance,25
2217,73,monthly issuance,25
262,75,monthly issuance,25
2214,45,monthly issuance,25
976,77,monthly issuance,25
1439,11,monthly issuance,25
417,73,monthly issuance,25
3084,59,weekly issuance,25
4204,21,monthly issuance,25
9504,9,monthly issuance,25
414,1,monthly issuance,25
4424,48,monthly issuance,25
3389,13,monthly issuance,25
2106,1,monthly issuance,25
355,62,weekly issuance,25
2702,74,monthly issuance,25
11054,59,weekly issuance,25
10558,40,monthly issuance,25
1859,50,monthly issuance,25
2109,34,monthly issuance,25
6512,34,weekly issuance,25
1963,42,monthly issuance,25
1977,41,monthly issuance,25
5181,75,monthly issuance,25
1791,1,monthly issuance,25
2635,27,monthly issuance,25
1623,1,monthly issuance,25
4293,64,issuance after transaction,25
4851,52,monthly issuance,25
2774,42,monthly issuance,25
2469,11,monthly issuance,25
3931,28,monthly issuance,25
2348,65,monthly issuance,25
218,68,monthly issuance,25
804,64,monthly issuance,25
923,13,monthly issuance,25
1744,76,monthly issuance,25
2890,69,monthly issuance,25
1233,31,monthly issuance,25
2719,10,monthly issuance,25
516,6,monthly issuance,25
2551,5,monthly issuance,25
2499,2,monthly issuance,25
2893,39,monthly issuance,25
1922,60,monthly issuance,25
264,15,monthly issuance,25
3890,50,monthly issuance,25
6686,61,monthly issuance,25
3519,52,monthly issuance,25
3597,1,issuance after transaction,25
1611,69,monthly issuance,25
2230,7,monthly issuance,25
3933,61,monthly issuance,25
2212,33,monthly issuance,25
1964,25,monthly issuance,25
4999,1,monthly issuance,25
8680,17,monthly issuance,25
1612,66,monthly issuance,25
2390,1,monthly issuance,25
2600,1,monthly issuance,25
1737,77,monthly issuance,25
2993,1,weekly issuance,25
2753,26,monthly issuance,25
2409,76,monthly issuance,25
949,58,monthly issuance,25
3468,32,monthly issuance,25
3979,37,monthly issuance,25
296,49,monthly issuance,25
1836,42,monthly issuance,25
1111,5,monthly issuance,25
3680,27,monthly issuance,25
1916,72,monthly issuance,25
2473,14,monthly issuance,25
390,44,monthly issuance,25
3439,16,monthly issuance,25
7594,16,monthly issuance,25
3578,1,monthly issuance,25
2226,2,monthly issuance,25
466,71,monthly issuance,25
3335,35,monthly issuance,25
620,26,monthly issuance,25
2074,12,monthly issuance,25
1380,53,monthly issuance,25
2304,49,monthly issuance,25
3754,37,weekly issuance,25
1102,70,monthly issuance,25
55,20,monthly issuance,25
2403,25,monthly issuance,25
1732,51,monthly issuance,25
3721,22,monthly issuance,25
184,77,monthly issuance,25
691,24,monthly issuance,25
10233,27,monthly issuance,25
3358,44,monthly issuance,25
4,12,monthly issuance,25
3151,6,monthly issuance,25
2017,54,monthly issuance,25
2804,53,monthly issuance,25
1310,1,monthly issuance,25
3016,26,monthly issuance,25
827,36,monthly issuance,25
959,1,monthly issuance,25
1585,42,monthly issuance,25
590,50,monthly issuance,25
3924,70,monthly issuance,25
2772,11,monthly issuance,25
1962,77,monthly issuance,25
10478,70,weekly issuance,25
5692,66,monthly issuance,25
1265,49,monthly issuance,25
167,29,weekly issuance,25
2187,9,weekly issuance,25
3079,18,monthly issuance,25
3286,8,monthly issuance,25
230,1,monthly issuance,25
3193,74,monthly issuance,25
5593,15,monthly issuance,25
4088,45,monthly issuance,25
3409,23,monthly issuance,25
1216,77,monthly issuance,25
2491,76,monthly issuance,25
2498,40,monthly issuance,25
3366,68,monthly issuance,25
936,7,monthly issuance,25
856,2,monthly issuance,25
718,1,monthly issuance,25
3698,1,monthly issuance,25
3462,51,monthly issuance,25
3881,21,monthly issuance,25
3709,74,monthly issuance,25
1349,75,monthly issuance,25
1886,32,monthly issuance,25
1897,61,issuance after transaction,25
1564,48,monthly issuance,25
2062,70,monthly issuance,25
141,38,monthly issuance,25
1763,73,monthly issuance,25
2611,1,monthly issuance,25
825,19,monthly issuance,25
3943,71,monthly issuance,25
9422,70,monthly issuance,25
1606,23,monthly issuance,25
3263,44,monthly issuance,25
2289,1,monthly issuance,25
3121,46,monthly issuance,25
3088,18,monthly issuance,25
3952,26,monthly issuance,25
3974,55,monthly issuance,25
3502,74,monthly issuance,25
3351,70,monthly issuance,25
2105,70,monthly issuance,25
3144,67,monthly issuance,25
846,72,monthly issuance,25
357,20,monthly issuance,25
103,44,monthly issuance,25
3118,48,monthly issuance,25
4361,69,monthly issuance,25
1722,32,monthly issuance,25
4273,15,monthly issuance,25
1510,33,monthly issuance,25
895,24,monthly issuance,25
840,70,monthly issuance,25
2263,36,monthly issuance,25
356,70,monthly issuance,25
4863,5,monthly issuance,25
3455,34,monthly issuance,25
4092,74,monthly issuance,25
10807,34,monthly issuance,25
2598,1,monthly issuance,25
2633,25,monthly issuance,25
1800,51,monthly issuance,25
1698,68,monthly issuance,25
3994,15,monthly issuance,25
1365,42,monthly issuance,25
666,27,monthly issuance,25
9242,57,monthly issuance,25
4346,25,monthly issuance,25
3296,67,monthly issuance,25
2864,54,monthly issuance,25
1980,49,monthly issuance,25
1445,60,monthly issuance,25
821,60,monthly issuance,25
5591,9,monthly issuance,25
236,72,monthly issuance,25
210,48,monthly issuance,25
3795,36,monthly issuance,25
865,17,monthly issuance,25
739,66,monthly issuance,25
3672,26,monthly issuance,25
2334,50,monthly issuance,25
1028,23,monthly issuance,25
468,49,monthly issuance,25
853,1,monthly issuance,25
525,70,monthly issuance,25
3322,65,weekly issuance,25
2033,71,monthly issuance,25
3130,13,monthly issuance,25
2904,13,monthly issuance,25
1014,74,monthly issuance,25
116,8,monthly issuance,25
10436,60,monthly issuance,25
4214,1,monthly issuance,25
824,32,monthly issuance,25
3743,1,monthly issuance,25
2192,59,monthly issuance,25
2406,5,monthly issuance,25
2889,8,monthly issuance,25
1369,32,monthly issuance,25
2767,54,monthly issuance,25
4008,27,monthly issuance,25
874,56,weekly issuance,25
3815,1,monthly issuance,25
3605,3,monthly issuance,25
3138,37,monthly issuance,25
2578,54,monthly issuance,25
2708,1,monthly issuance,25
631,68,monthly issuance,25
1170,25,monthly issuance,25
2650,72,monthly issuance,25
7890,23,monthly issuance,25
3219,1,monthly issuance,25
3115,14,monthly issuance,25
208,54,monthly issuance,25
286,71,monthly issuance,25
898,71,monthly issuance,25
2936,3,monthly issuance,25
3422,21,monthly issuance,25
10049,17,monthly issuance,25
1250,62,monthly issuance,25
1384,74,weekly issuance,25
2624,31,monthly issuance,25
3349,47,monthly issuance,25
1351,40,monthly issuance,25
2631,1,monthly issuance,25
7520,9,monthly issuance,25
10065,76,monthly issuance,25
708,26,monthly issuance,25
3917,1,monthly issuance,25
514,70,monthly issuance,25
2659,14,monthly issuance,25
3265,52,issuance after transaction,25
1832,70,monthly issuance,25
7565,59,monthly issuance,25
3308,40,monthly issuance,25
1932,35,monthly issuance,25
1521,74,monthly issuance,25
2909,58,monthly issuance,25
3706,8,monthly issuance,25
1847,47,monthly issuance,25
2335,70,monthly issuance,25
3041,70,monthly issuance,25
3116,54,monthly issuance,25
251,74,monthly issuance,25
3632,56,weekly issuance,25
2929,51,monthly issuance,25
10345,36,monthly issuance,25
1450,63,monthly issuance,25
1461,73,monthly issuance,25
1920,40,monthly issuance,25
734,5,monthly issuance,25
8085,73,monthly issuance,25
1948,64,monthly issuance,25
3534,59,monthly issuance,25
278,73,monthly issuance,25
2012,4,monthly issuance,25
1020,56,monthly issuance,25
2986,63,monthly issuance,25
615,72,monthly issuance,25
7894,27,monthly issuance,25
3294,75,monthly issuance,25
2450,48,monthly issuance,25
1503,71,monthly issuance,25
3247,61,monthly issuance,25
3568,40,monthly issuance,25
152,1,monthly issuance,25
5072,6,monthly issuance,25
1456,9,monthly issuance,25
1622,19,monthly issuance,25
10215,38,monthly issuance,25
2247,24,monthly issuance,25
2205,51,monthly issuance,25
1543,1,monthly issuance,25
1655,41,monthly issuance,25
3976,74,monthly issuance,25
1383,11,monthly issuance,25
439,69,monthly issuance,25
1550,1,monthly issuance,25
101,35,monthly issuance,25
1473,39,monthly issuance,25
1121,32,monthly issuance,25
2254,1,monthly issuance,25
3806,36,monthly issuance,25
283,44,monthly issuance,25
2432,8,monthly issuance,25
3802,44,monthly issuance,25
3821,18,monthly issuance,25
3907,37,monthly issuance,25
3854,8,monthly issuance,25
3606,1,monthly issuance,25
1939,6,weekly issuance,25
5726,17,issuance after transaction,25
3998,2,monthly issuance,25
3021,10,monthly issuance,25
1607,71,monthly issuance,25
1733,18,monthly issuance,25
2474,33,monthly issuance,25
3816,25,monthly issuance,25
766,3,monthly issuance,25
695,5,monthly issuance,25
2287,1,monthly issuance,25
1358,39,monthly issuance,25
3019,33,monthly issuance,25
1641,50,monthly issuance,25
1624,53,monthly issuance,25
798,1,monthly issuance,25
7240,17,monthly issuance,25
4458,60,monthly issuance,25
3596,59,monthly issuance,25
1709,24,monthly issuance,25
3859,53,monthly issuance,25
481,72,monthly issuance,25
1070,62,monthly issuance,25
3280,1,monthly issuance,25
689,1,monthly issuance,25
4488,33,monthly issuance,25
2246,1,monthly issuance,25
3301,14,monthly issuance,25
7997,10,monthly issuance,25
1542,1,monthly issuance,25
5395,47,monthly issuance,25
780,3,monthly issuance,25
5505,1,monthly issuance,25
3178,4,monthly issuance,25
500,56,monthly issuance,25
3451,52,monthly issuance,25
1304,40,monthly issuance,25
3664,1,monthly issuance,25
3038,10,monthly issuance,25
951,3,monthly issuance,25
1529,1,monthly issuance,25
3027,62,monthly issuance,25
4342,74,monthly issuance,25
1582,28,monthly issuance,25
2730,23,monthly issuance,25
8896,28,issuance after transaction,25
1716,46,monthly issuance,25
986,74,monthly issuance,25
1192,29,monthly issuance,25
2116,70,monthly issuance,25
4127,50,monthly issuance,25
3791,1,weekly issuance,25
3531,59,monthly issuance,25
2994,77,monthly issuance,25
1328,8,monthly issuance,25
97,74,monthly issuance,25
3648,61,monthly issuance,25
2591,1,monthly issuance,25
1614,63,monthly issuance,25
706,49,monthly issuance,25
2232,1,monthly issuance,25
2946,54,monthly issuance,25
2346,27,monthly issuance,25
3736,54,monthly issuance,25
3887,62,monthly issuance,25
1672,5,monthly issuance,25
1752,68,monthly issuance,25
1996,6,weekly issuance,25
1244,68,monthly issuance,25
1213,36,monthly issuance,25
3928,24,monthly issuance,25
1045,3,monthly issuance,25
302,7,monthly issuance,25
444,26,monthly issuance,25
2035,53,monthly issuance,25
3942,27,weekly issuance,25
9494,21,monthly issuance,25
913,59,monthly issuance,25
3248,77,monthly issuance,25
51,67,monthly issuance,25
132,40,issuance after transaction,25
3512,46,monthly issuance,25
6792,1,monthly issuance,25
491,44,monthly issuance,25
9513,59,monthly issuance,25
684,49,monthly issuance,25
3285,43,monthly issuance,25
3434,32,monthly issuance,25
2619,20,monthly issuance,25
6158,67,monthly issuance,25
1013,59,monthly issuance,25
3523,65,monthly issuance,25
136,74,monthly issuance,25
632,29,monthly issuance,25
3769,3,monthly issuance,25
2757,54,monthly issuance,25
360,32,monthly issuance,25
9199,72,monthly issuance,25
2752,74,monthly issuance,25
10694,73,weekly issuance,25
76,52,monthly issuance,25
1924,66,monthly issuance,25
8772,1,monthly issuance,25
2505,60,monthly issuance,25
7542,54,monthly issuance,25
1074,59,monthly issuance,25
3495,54,monthly issuance,25
1904,70,monthly issuance,25
1040,19,monthly issuance,25
776,66,monthly issuance,25
3162,63,weekly issuance,25
379,32,monthly issuance,25
3731,70,monthly issuance,25
1323,43,monthly issuance,25
580,75,monthly issuance,25
2805,39,monthly issuance,25
1399,45,monthly issuance,25
1210,28,monthly issuance,25
8972,70,monthly issuance,25
891,34,monthly issuance,25
2888,19,monthly issuance,25
832,42,monthly issuance,25
1905,34,monthly issuance,25
7713,50,weekly issuance,25
4099,54,monthly issuance,25
3055,15,monthly issuance,25
1715,60,monthly issuance,25
1646,1,weekly issuance,25
612,1,monthly issuance,25
450,59,monthly issuance,25
10445,72,monthly issuance,25
268,3,monthly issuance,25
3240,35,weekly issuance,25
877,1,monthly issuance,25
621,52,monthly issuance,25
1124,26,monthly issuance,25
687,27,monthly issuance,25
3590,57,monthly issuance,25
3459,76,monthly issuance,25
2389,40,monthly issuance,25
2837,46,monthly issuance,25
2190,41,weekly issuance,25
3746,70,monthly issuance,25
2982,19,monthly issuance,25
9263,68,monthly issuance,25
1405,53,monthly issuance,25
1954,72,monthly issuance,25
1973,71,monthly issuance,25
3448,58,weekly issuance,25
1913,48,monthly issuance,25
958,72,monthly issuance,25
3199,66,monthly issuance,25
375,68,monthly issuance,25
1270,55,issuance after transaction,25
9548,62,monthly issuance,25
3522,16,monthly issuance,25
669,35,monthly issuance,25
732,38,monthly issuance,25
4585,27,monthly issuance,25
171,46,monthly issuance,25
3676,58,monthly issuance,25
1082,2,monthly issuance,25
6699,35,monthly issuance,25
1219,1,monthly issuance,25
4803,26,monthly issuance,25
1528,50,monthly issuance,25
9510,1,monthly issuance,25
7926,69,weekly issuance,25
3591,1,issuance after transaction,25
1058,47,monthly issuance,25
1431,41,monthly issuance,25
181,21,monthly issuance,25
603,62,monthly issuance,25
409,1,monthly issuance,25
3584,55,monthly issuance,25
93,2,monthly issuance,25
2104,48,monthly issuance,25
2710,12,monthly issuance,25
3957,33,weekly issuance,25
1869,1,monthly issuance,25
2397,70,monthly issuance,25
2603,9,monthly issuance,25
3723,2,monthly issuance,25
3668,1,monthly issuance,25
2400,40,monthly issuance,25
3015,19,monthly issuance,25
558,10,monthly issuance,25
3114,1,monthly issuance,25
4626,9,monthly issuance,25
1444,70,monthly issuance,25
4447,62,monthly issuance,25
3515,68,monthly issuance,25
8158,48,weekly issuance,25
848,31,monthly issuance,25
1086,37,monthly issuance,25
2602,46,monthly issuance,25
4768,39,monthly issuance,25
507,52,monthly issuance,25
3647,77,monthly issuance,25
3180,1,monthly issuance,25
1271,17,monthly issuance,25
2870,1,monthly issuance,25
3645,36,monthly issuance,25
3239,5,monthly issuance,25
3485,53,monthly issuance,25
567,15,monthly issuance,25
373,67,monthly issuance,25
2977,28,monthly issuance,25
488,25,monthly issuance,25
3120,1,monthly issuance,25
3801,1,monthly issuance,25
72,1,weekly issuance,25
10361,21,monthly issuance,25
587,19,monthly issuance,25
1097,67,monthly issuance,25
3206,38,monthly issuance,25
3696,1,monthly issuance,25
2387,70,monthly issuance,25
3585,1,monthly issuance,25
2706,47,monthly issuance,25
2773,38,monthly issuance,25
1781,10,monthly issuance,25
962,64,monthly issuance,25
2395,3,monthly issuance,25
3227,1,monthly issuance,25
2295,57,monthly issuance,25
9631,11,monthly issuance,25
140,24,monthly issuance,25
788,12,monthly issuance,25
2040,75,monthly issuance,25
1029,26,monthly issuance,25
3318,62,monthly issuance,25
2420,35,monthly issuance,25
3432,1,monthly issuance,25
6688,16,monthly issuance,25
3899,22,monthly issuance,25
1275,32,monthly issuance,25
1087,55,monthly issuance,25
1396,46,monthly issuance,25
3573,59,monthly issuance,25
3149,57,monthly issuance,25
1007,1,monthly issuance,25
4379,44,monthly issuance,25
2950,62,monthly issuance,25
3793,5,monthly issuance,25
3588,33,monthly issuance,25
878,52,monthly issuance,25
3864,33,monthly issuance,25
1266,57,monthly issuance,25
3089,12,weekly issuance,25
7181,77,issuance after transaction,25
1241,53,monthly issuance,25
1004,70,monthly issuance,25
2344,13,monthly issuance,25
2530,74,monthly issuance,25
170,59,monthly issuance,25
2319,58,monthly issuance,25
7033,75,monthly issuance,25
88,31,monthly issuance,25
1480,41,weekly issuance,25
2526,16,monthly issuance,25
2604,68,monthly issuance,25
5269,49,monthly issuance,25
3563,1,monthly issuance,25
3550,68,monthly issuance,25
1903,11,monthly issuance,25
3153,2,monthly issuance,25
265,19,monthly issuance,25
2812,18,monthly issuance,25
1609,41,monthly issuance,25
2737,69,monthly issuance,25
7101,54,monthly issuance,25
313,73,monthly issuance,25
2593,5,monthly issuance,25
1232,48,monthly issuance,25
2108,74,monthly issuance,25
3694,70,monthly issuance,25
1289,72,monthly issuance,25
2445,52,monthly issuance,25
7733,19,weekly issuance,25
1758,21,monthly issuance,25
9859,27,monthly issuance,25
10711,36,monthly issuance,25
725,70,monthly issuance,25
1739,3,monthly issuance,25
10202,70,monthly issuance,25
506,67,monthly issuance,25
955,59,monthly issuance,25
932,20,monthly issuance,25
413,18,monthly issuance,25
3334,67,monthly issuance,25
2625,48,weekly issuance,25
2147,28,monthly issuance,25
984,2,monthly issuance,25
3848,20,monthly issuance,25
2825,54,monthly issuance,25
5602,19,issuance after transaction,25
1094,35,monthly issuance,25
690,10,monthly issuance,25
2945,6,monthly issuance,25
573,1,weekly issuance,25
2131,70,monthly issuance,25
2821,54,monthly issuance,25
2112,44,monthly issuance,25
2506,22,issuance after transaction,25
1078,1,monthly issuance,25
1895,35,monthly issuance,25
2961,9,monthly issuance,25
3426,9,weekly issuance,25
3204,61,monthly issuance,25
2887,76,monthly issuance,25
2468,4,monthly issuance,25
3350,74,monthly issuance,25
858,52,monthly issuance,25
2359,54,monthly issuance,25
3726,54,monthly issuance,25
584,31,monthly issuance,25
392,1,monthly issuance,25
869,16,monthly issuance,25
526,67,monthly issuance,25
571,72,monthly issuance,25
3946,70,monthly issuance,25
2573,4,monthly issuance,25
593,48,monthly issuance,25
4086,66,monthly issuance,25
6461,50,monthly issuance,25
110,36,monthly issuance,25
9138,26,monthly issuance,25
5837,5,monthly issuance,25
971,12,monthly issuance,25
81,74,monthly issuance,25
4537,53,weekly issuance,25
2266,50,monthly issuance,25
137,70,monthly issuance,25
3562,50,monthly issuance,25
1893,48,monthly issuance,25
2882,44,monthly issuance,25
5250,8,weekly issuance,25
7674,1,monthly issuance,25
11123,39,monthly issuance,25
1765,18,monthly issuance,25
847,2,monthly issuance,25
4618,3,monthly issuance,25
3543,74,monthly issuance,25
1471,1,monthly issuance,25
3472,55,monthly issuance,25
2407,1,monthly issuance,25
378,68,monthly issuance,25
1188,16,monthly issuance,25
2652,1,monthly issuance,25
3526,1,monthly issuance,25
113,55,monthly issuance,25
3733,33,monthly issuance,25
683,74,monthly issuance,25
3494,60,monthly issuance,25
3518,9,monthly issuance,25
4320,61,monthly issuance,25
6495,6,monthly issuance,25
3511,70,monthly issuance,25
303,71,monthly issuance,25
3932,74,monthly issuance,25
2717,74,monthly issuance,25
2983,42,monthly issuance,25
1490,5,monthly issuance,25
3443,45,monthly issuance,25
11027,32,weekly issuance,25
3491,51,monthly issuance,25
6453,34,monthly issuance,25
7907,70,monthly issuance,25
2291,49,monthly issuance,25
1900,27,monthly issuance,25
4389,77,monthly issuance,25
3192,18,monthly issuance,25
836,46,monthly issuance,25
3880,3,monthly issuance,25
7424,68,monthly issuance,25
1187,55,monthly issuance,25
25,68,monthly issuance,25
10954,25,monthly issuance,25
1571,66,monthly issuance,25
1160,39,weekly issuance,25
1985,20,monthly issuance,25
3359,8,monthly issuance,25
9646,1,weekly issuance,25
1906,1,monthly issuance,25
194,44,monthly issuance,25
371,12,monthly issuance,25
9159,64,monthly issuance,25
3040,17,monthly issuance,25
4071,64,monthly issuance,25
2278,1,monthly issuance,25
2350,18,monthly issuance,25
4438,48,monthly issuance,25
2004,42,monthly issuance,25
2101,9,monthly issuance,25
3397,49,monthly issuance,25
1267,43,monthly issuance,25
2102,41,monthly issuance,25
1654,30,monthly issuance,25
2383,68,monthly issuance,25
2134,52,monthly issuance,25
1738,15,monthly issuance,25
1576,35,weekly issuance,25
3614,19,monthly issuance,25
